#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string
#default,mean,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host,name,type
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-05T12:13:00Z,12.117508095502853,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-05T14:13:10Z,12.845260289311408,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-05T16:13:20Z,14.717479407787323,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-05T18:13:30Z,13.346849334239959,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-05T20:13:40Z,12.431417083740234,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-05T22:13:50Z,12.905087184906005,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-06T00:14:00Z,13.058181673288345,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-06T02:14:10Z,15.28060676433422,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-06T04:14:20Z,17.127500653266907,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-06T06:14:30Z,17.411023103738135,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-06T08:14:40Z,17.412272863750218,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-06T10:14:50Z,13.39795224070549,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
